ClusterId,Latitude,Longitude
1,40.742770,-73.986497
1,40.742895,-73.986672
1,40.742908,-73.986662
1,40.742871,-73.986621
1,40.743068,-73.986640
1,40.742952,-73.986395
1,40.743077,-73.986494
1,40.743230,-73.986462
1,40.743385,-73.986512
1,40.742905,-73.986102
1,40.742842,-73.986081
1,40.742988,-73.985910
1,40.742950,-73.986210
1,40.743025,-73.986077
1,40.743217,-73.986082
1,40.743285,-73.986035
1,40.743420,-73.986155
1,40.743355,-73.986055
1,40.743435,-73.985767
1,40.743587,-73.985825
1,40.743568,-73.985777
1,40.743653,-73.985772
1,40.743497,-73.985722
1,40.743546,-73.985723
1,40.743813,-73.985637
1,40.743753,-73.985377
1,40.743873,-73.985672
1,40.743993,-73.985708
1,40.743953,-73.985623
1,40.744178,-73.985728
1,40.744163,-73.985658
1,40.744087,-73.985425
1,40.744136,-73.985314
1,40.744239,-73.985389
1,40.744448,-73.985508
1,40.744690,-73.985377
1,40.744690,-73.985365
1,40.744316,-73.985400
1,40.744412,-73.985380
1,40.744372,-73.985327
1,40.744469,-73.985367
1,40.744213,-73.985288
1,40.744260,-73.985222
1,40.744200,-73.984985
1,40.744513,-73.985010
1,40.744568,-73.985056
1,40.744803,-73.984778
1,40.744817,-73.984528
1,40.745043,-73.984560
1,40.744968,-73.984593
1,40.744805,-73.985090
1,40.744998,-73.984865
1,40.745277,-73.984750
1,40.745284,-73.984690
1,40.745723,-73.984852
1,40.745711,-73.984552
1,40.745675,-73.984434
1,40.745857,-73.984222
1,40.746203,-73.984109
1,40.746088,-73.983897
1,40.745967,-73.983695
1,40.746133,-73.983892
1,40.746330,-73.984018
1,40.746600,-73.984189
1,40.746262,-73.983848
1,40.746243,-73.983808
1,40.746550,-73.984016
1,40.746518,-73.983973
1,40.746567,-73.983907
1,40.746439,-73.983815
1,40.746528,-73.983767
1,40.746569,-73.983788
1,40.746685,-73.983859
1,40.746606,-73.983644
1,40.746638,-73.983643
1,40.746755,-73.983576
1,40.746809,-73.983463
1,40.746799,-73.983418
1,40.746892,-73.983447
1,40.746890,-73.983577
1,40.747335,-73.983877
1,40.746965,-73.983532
1,40.747085,-73.983575
1,40.746985,-73.983503
1,40.747013,-73.983517
1,40.747060,-73.983411
1,40.747080,-73.983568
1,40.747258,-73.983415
1,40.747233,-73.983380
1,40.747055,-73.983193
1,40.747069,-73.983017
1,40.747242,-73.983247
1,40.747345,-73.983072
1,40.747345,-73.982970
1,40.747307,-73.982707
1,40.747488,-73.982573
1,40.747648,-73.982740
1,40.747367,-73.983047
1,40.747378,-73.982868
1,40.747498,-73.982907
1,40.747569,-73.982779
1,40.747603,-73.982943
1,40.747818,-73.983075
1,40.747745,-73.982705
1,40.747761,-73.982654
1,40.747798,-73.982765
1,40.748103,-73.982682
1,40.748262,-73.982733
1,40.748220,-73.982600
1,40.748437,-73.982587
1,40.748370,-73.982380
1,40.748249,-73.982118
1,40.748548,-73.982502
1,40.748620,-73.982340
1,40.748908,-73.982381
1,40.748927,-73.982484
1,40.748961,-73.982110
1,40.748812,-73.982226
1,40.748675,-73.982321
1,40.748718,-73.982338
1,40.748745,-73.982297
1,40.748538,-73.982336
1,40.748531,-73.982273
1,40.748515,-73.982173
1,40.748660,-73.982288
1,40.748813,-73.982139
1,40.748780,-73.982060
1,40.748797,-73.982052
1,40.748555,-73.981942
1,40.749428,-73.981717
1,40.749538,-73.981795
1,40.749348,-73.981402
1,40.749392,-73.981318
1,40.749562,-73.981685
1,40.749559,-73.981629
1,40.749480,-73.981503
1,40.749510,-73.981513
1,40.749660,-73.981272
1,40.749637,-73.981038
1,40.749748,-73.980963
1,40.749874,-73.980774
1,40.749825,-73.981015
1,40.749700,-73.981228
1,40.749829,-73.981531
1,40.749730,-73.981495
1,40.749984,-73.981255
1,40.750141,-73.981273
1,40.750191,-73.981241
1,40.750110,-73.980815
1,40.750110,-73.980915
1,40.750163,-73.980772
1,40.750266,-73.981123
1,40.750287,-73.981093
1,40.750475,-73.981108
1,40.750285,-73.981037
1,40.750289,-73.980994
1,40.750298,-73.980980
1,40.750223,-73.980849
1,40.750440,-73.980913
1,40.750352,-73.980805
1,40.750375,-73.980863
1,40.750372,-73.980760
1,40.750515,-73.981003
1,40.750602,-73.980750
1,40.750387,-73.980598
1,40.750338,-73.980365
1,40.750598,-73.980715
1,40.750560,-73.980570
1,40.750685,-73.980330
1,40.750785,-73.980105
1,40.750810,-73.980638
1,40.750887,-73.980619
1,40.750971,-73.980686
1,40.751099,-73.980746
1,40.750917,-73.980568
1,40.750993,-73.980542
1,40.751008,-73.980547
1,40.751042,-73.980497
1,40.750941,-73.980359
1,40.751145,-73.980325
1,40.751205,-73.980323
1,40.751093,-73.980255
1,40.751385,-73.980466
1,40.751458,-73.980663
1,40.751545,-73.980858
1,40.751457,-73.981007
1,40.751419,-73.981133
1,40.751697,-73.980798
1,40.751487,-73.980549
1,40.751573,-73.980447
1,40.751330,-73.980170
1,40.751365,-73.980284
1,40.751473,-73.980323
1,40.751510,-73.980355
1,40.751463,-73.980248
1,40.751487,-73.980251
1,40.751378,-73.980177
1,40.751560,-73.980242
1,40.751535,-73.980170
1,40.751247,-73.980099
1,40.751267,-73.980053
1,40.751222,-73.980034
1,40.751358,-73.979987
1,40.751532,-73.980113
1,40.751457,-73.979660
1,40.751527,-73.979573
1,40.751272,-73.979417
1,40.751080,-73.979512
1,40.750965,-73.979768
1,40.751696,-73.979498
1,40.751928,-73.979668
1,40.752087,-73.979727
1,40.751973,-73.979430
1,40.752065,-73.979229
1,40.751923,-73.979124
1,40.751814,-73.978862
1,40.751730,-73.978803
1,40.751823,-73.978543
1,40.751623,-73.978460
1,40.751443,-73.978240
1,40.751265,-73.978052
1,40.751017,-73.978168
1,40.750945,-73.978386
1,40.750746,-73.978549
1,40.750504,-73.978720
1,40.750473,-73.978915
1,40.750182,-73.978907
1,40.750011,-73.979061
1,40.749985,-73.979225
1,40.750105,-73.979363
1,40.750249,-73.979410
1,40.750085,-73.979230
1,40.749848,-73.978868
1,40.749860,-73.978730
1,40.749802,-73.978560
1,40.749815,-73.978359
1,40.749771,-73.978201
1,40.749937,-73.978512
1,40.749835,-73.978635
1,40.749886,-73.978575
1,40.749857,-73.978928
1,40.750264,-73.979211
1,40.750013,-73.979050
1,40.750025,-73.979043
1,40.750038,-73.979027
1,40.749942,-73.978912
1,40.749947,-73.978830
1,40.749984,-73.978744
1,40.750147,-73.978832
1,40.750128,-73.978768
1,40.750205,-73.978902
1,40.750420,-73.979097
1,40.750220,-73.978993
1,40.750533,-73.979073
1,40.750755,-73.979076
1,40.750809,-73.978933
1,40.750666,-73.979123
1,40.750807,-73.979380
1,40.750556,-73.978865
1,40.750282,-73.978767
1,40.750373,-73.978750
1,40.750253,-73.978673
1,40.750287,-73.978423
1,40.750294,-73.978286
1,40.750570,-73.978290
1,40.750431,-73.978365
1,40.750523,-73.978282
1,40.750323,-73.978134
1,40.750419,-73.978427
1,40.750282,-73.978552
1,40.750455,-73.978641
1,40.750630,-73.978846
1,40.750594,-73.978744
1,40.750626,-73.978559
1,40.750558,-73.978460
1,40.750623,-73.978402
1,40.750649,-73.978503
1,40.750783,-73.978799
1,40.750827,-73.978697
1,40.750748,-73.978345
1,40.750760,-73.978335
1,40.750815,-73.978421
1,40.750989,-73.978365
1,40.750980,-73.978280
1,40.751132,-73.978389
1,40.751011,-73.978220
1,40.750785,-73.978012
1,40.750561,-73.977854
1,40.750376,-73.977823
1,40.750261,-73.977700
1,40.750730,-73.977690
1,40.750951,-73.977663
1,40.751042,-73.977654
1,40.751132,-73.977623
1,40.751343,-73.977635
1,40.751445,-73.977798
1,40.751280,-73.977410
1,40.751138,-73.977293
1,40.750990,-73.977270
1,40.750882,-73.977057
1,40.750708,-73.977078
1,40.750528,-73.977313
1,40.750387,-73.977412
1,40.750178,-73.977343
1,40.750480,-73.977082
1,40.751057,-73.976907
1,40.751262,-73.976927
1,40.751330,-73.976752
1,40.751163,-73.976620
1,40.751262,-73.976457
1,40.751342,-73.976358
1,40.751604,-73.976478
1,40.751671,-73.976588
1,40.751901,-73.976660
1,40.751896,-73.976887
1,40.751840,-73.977147
1,40.751915,-73.977395
1,40.751819,-73.977677
1,40.751758,-73.977969
1,40.751807,-73.978216
1,40.752065,-73.978351
1,40.752125,-73.978373
1,40.752247,-73.978620
1,40.752182,-73.978758
1,40.752247,-73.978818
1,40.752353,-73.979080
1,40.752361,-73.979123
1,40.752627,-73.979243
1,40.752657,-73.979218
1,40.752675,-73.979028
1,40.752654,-73.979080
1,40.752523,-73.979151
1,40.752548,-73.979153
1,40.752547,-73.979073
1,40.752643,-73.979117
1,40.752525,-73.978952
1,40.752306,-73.978738
1,40.752346,-73.978734
1,40.752393,-73.978820
1,40.752280,-73.978128
1,40.752448,-73.978338
1,40.752638,-73.978513
1,40.752605,-73.978390
1,40.752751,-73.978139
1,40.752608,-73.977967
1,40.752534,-73.977861
1,40.752269,-73.977827
1,40.752079,-73.977835
1,40.752090,-73.977820
1,40.752251,-73.977771
1,40.752382,-73.977679
1,40.752287,-73.977432
1,40.752217,-73.977314
1,40.752314,-73.977363
1,40.752290,-73.977200
1,40.752555,-73.977477
1,40.752682,-73.977530
1,40.752678,-73.977452
1,40.752765,-73.977318
1,40.752590,-73.977085
1,40.752695,-73.977135
1,40.752408,-73.977628
1,40.752549,-73.977796
1,40.752879,-73.977865
1,40.752936,-73.977838
1,40.753027,-73.977725
1,40.753253,-73.977695
1,40.753420,-73.977743
1,40.753615,-73.977638
1,40.753545,-73.977577
1,40.753437,-73.977492
1,40.753374,-73.977228
1,40.753191,-73.977505
1,40.752788,-73.978015
1,40.752207,-73.978035
1,40.752139,-73.977950
1,40.752316,-73.978128
1,40.752297,-73.978103
1,40.752314,-73.978102
1,40.752304,-73.978096
1,40.752357,-73.978180
1,40.752397,-73.978162
1,40.752387,-73.978085
1,40.752412,-73.978110
1,40.752457,-73.978155
1,40.752448,-73.978133
1,40.752268,-73.978072
1,40.752277,-73.978067
1,40.752212,-73.978005
1,40.752287,-73.978072
1,40.752307,-73.978056
1,40.752333,-73.978070
1,40.752328,-73.978013
1,40.752311,-73.977998
1,40.752313,-73.977978
1,40.752329,-73.977986
1,40.752362,-73.978068
1,40.752357,-73.978057
1,40.752378,-73.978037
1,40.752403,-73.977992
1,40.752355,-73.977941
1,40.752417,-73.977928
1,40.752480,-73.977969
1,40.752445,-73.977930
1,40.752186,-73.977875
1,40.752317,-73.977891
1,40.752316,-73.977867
1,40.752295,-73.977840
1,40.752547,-73.978107
1,40.752252,-73.978107
1,40.752363,-73.978200
1,40.752210,-73.978328
1,40.752175,-73.978297
1,40.752297,-73.978350
1,40.752281,-73.978311
1,40.752307,-73.978244
1,40.752202,-73.978183
1,40.752219,-73.978198
1,40.752088,-73.978250
1,40.751831,-73.978145
1,40.752027,-73.978062
1,40.751993,-73.977927
1,40.751802,-73.977912
1,40.751859,-73.977919
1,40.751840,-73.977845
1,40.751828,-73.977822
1,40.751912,-73.977710
1,40.751937,-73.977943
1,40.751980,-73.977713
1,40.752116,-73.977670
1,40.751723,-73.977503
1,40.751603,-73.977451
1,40.751502,-73.977202
1,40.751997,-73.977592
1,40.752024,-73.977541
1,40.752010,-73.977508
1,40.752054,-73.977494
1,40.752067,-73.977445
1,40.752127,-73.977440
1,40.752072,-73.977401
1,40.752158,-73.977382
1,40.751582,-73.977212
1,40.751581,-73.977157
1,40.751763,-73.977260
1,40.751706,-73.977190
1,40.751745,-73.977168
1,40.751872,-73.977277
1,40.751874,-73.977263
1,40.751883,-73.977229
1,40.751697,-73.977137
1,40.751961,-73.977395
1,40.751958,-73.977220
1,40.752054,-73.977163
1,40.752133,-73.977100
1,40.751842,-73.976989
1,40.751913,-73.977035
1,40.751877,-73.977022
1,40.751872,-73.977000
1,40.751988,-73.977107
1,40.752106,-73.976988
1,40.751878,-73.976968
1,40.752006,-73.976859
1,40.752215,-73.976663
1,40.752083,-73.976695
1,40.751675,-73.976543
1,40.751797,-73.976538
1,40.752017,-73.976369
1,40.751760,-73.976496
1,40.751724,-73.976328
1,40.751191,-73.976150
1,40.750925,-73.976243
1,40.750737,-73.976067
1,40.750575,-73.976219
1,40.750415,-73.976432
1,40.750208,-73.976522
1,40.750009,-73.976316
1,40.750113,-73.976293
1,40.750199,-73.976417
1,40.750480,-73.976557
1,40.750687,-73.976672
1,40.750819,-73.976526
1,40.750597,-73.976598
1,40.750137,-73.976332
1,40.750403,-73.976367
1,40.750570,-73.976463
1,40.750598,-73.976455
1,40.750480,-73.976287
1,40.750383,-73.976113
1,40.750689,-73.975832
1,40.750498,-73.975760
1,40.750775,-73.975735
1,40.750996,-73.975609
1,40.751178,-73.975823
1,40.751072,-73.975785
1,40.751293,-73.975570
1,40.751125,-73.975328
1,40.751182,-73.975279
1,40.751398,-73.975162
1,40.751610,-73.975320
1,40.751634,-73.975546
1,40.751705,-73.975818
1,40.751568,-73.975971
1,40.751588,-73.976018
1,40.751647,-73.975897
1,40.751929,-73.975944
1,40.751987,-73.975976
1,40.752252,-73.975973
1,40.751755,-73.975660
1,40.751615,-73.975462
1,40.751670,-73.975367
1,40.751897,-73.975230
1,40.752071,-73.975305
1,40.752155,-73.975578
1,40.752310,-73.975489
1,40.752342,-73.975482
1,40.752637,-73.975455
1,40.752612,-73.975631
1,40.752559,-73.975754
1,40.752571,-73.975962
1,40.752730,-73.975299
1,40.752745,-73.975130
1,40.752855,-73.975220
1,40.752575,-73.975170
1,40.752605,-73.975410
1,40.752341,-73.975442
1,40.752292,-73.975390
1,40.752217,-73.975242
1,40.752203,-73.974961
1,40.752109,-73.974960
1,40.751852,-73.974815
1,40.751795,-73.974803
1,40.751545,-73.974812
1,40.751353,-73.974603
1,40.751285,-73.974647
1,40.751131,-73.974514
1,40.750973,-73.974378
1,40.750827,-73.974423
1,40.750852,-73.974658
1,40.750645,-73.974862
1,40.750597,-73.975155
1,40.750597,-73.975328
1,40.750382,-73.975472
1,40.750520,-73.975223
1,40.750246,-73.975175
1,40.750111,-73.975309
1,40.749964,-73.975563
1,40.749785,-73.975427
1,40.749602,-73.975664
1,40.749555,-73.975765
1,40.749360,-73.975648
1,40.749210,-73.975803
1,40.749060,-73.975722
1,40.748870,-73.975891
1,40.748740,-73.975942
1,40.748500,-73.976090
1,40.748416,-73.976216
1,40.748247,-73.976437
1,40.748455,-73.976265
1,40.748680,-73.976397
1,40.748792,-73.976652
1,40.748964,-73.976619
1,40.749085,-73.976523
1,40.749308,-73.976715
1,40.749368,-73.976757
1,40.749397,-73.976643
1,40.749325,-73.976365
1,40.749155,-73.976223
1,40.749174,-73.976107
1,40.749352,-73.976198
1,40.749168,-73.976558
1,40.748860,-73.976219
1,40.748952,-73.976312
1,40.748493,-73.976171
1,40.748547,-73.975852
1,40.748495,-73.975705
1,40.748732,-73.975602
1,40.748912,-73.975398
1,40.748902,-73.975268
1,40.749055,-73.975172
1,40.749270,-73.975360
1,40.749432,-73.975273
1,40.749509,-73.975165
1,40.749682,-73.975102
1,40.749696,-73.975002
1,40.749978,-73.975008
1,40.750001,-73.974806
1,40.749914,-73.974691
1,40.749967,-73.974497
1,40.750098,-73.974248
1,40.749968,-73.974190
1,40.750109,-73.974002
1,40.750047,-73.973722
1,40.749895,-73.973628
1,40.750145,-73.973475
1,40.750342,-73.973583
1,40.750503,-73.973818
1,40.750492,-73.974067
1,40.750461,-73.974223
1,40.750502,-73.974203
1,40.750513,-73.973964
1,40.750576,-73.973888
1,40.750696,-73.973799
1,40.750671,-73.973619
1,40.750286,-73.973496
1,40.750297,-73.973480
1,40.750385,-73.973379
1,40.750502,-73.973113
1,40.750260,-73.973323
1,40.750220,-73.974210
1,40.750266,-73.974071
1,40.749818,-73.974425
1,40.750110,-73.974788
1,40.750282,-73.974663
1,40.750412,-73.974628
1,40.749917,-73.974773
1,40.749510,-73.975293
1,40.748643,-73.975630
1,40.748645,-73.975614
1,40.748728,-73.975925
1,40.748630,-73.975863
1,40.748657,-73.975878
1,40.748777,-73.975855
1,40.748883,-73.976005
1,40.748885,-73.975985
1,40.748820,-73.975930
1,40.748967,-73.976008
1,40.748867,-73.975732
1,40.748961,-73.975534
1,40.749042,-73.975453
1,40.749020,-73.975638
1,40.749013,-73.975608
1,40.749150,-73.975984
1,40.749308,-73.975977
1,40.749069,-73.975814
1,40.749162,-73.975728
1,40.749122,-73.975632
1,40.749117,-73.975575
1,40.749168,-73.975518
1,40.749283,-73.975532
1,40.749464,-73.975404
1,40.749644,-73.975594
1,40.749709,-73.975366
1,40.749785,-73.975409
1,40.749858,-73.975214
1,40.750235,-73.975110
1,40.750248,-73.974997
1,40.750267,-73.975073
1,40.750702,-73.975237
1,40.750733,-73.975228
1,40.750809,-73.975309
1,40.750502,-73.974820
1,40.750755,-73.974765
1,40.750576,-73.974622
1,40.750614,-73.974435
1,40.750597,-73.974342
1,40.750843,-73.974252
1,40.750962,-73.974212
1,40.751100,-73.974085
1,40.751176,-73.973987
1,40.751120,-73.973739
1,40.751240,-73.973627
1,40.751409,-73.973631
1,40.751034,-73.973499
1,40.751312,-73.973778
1,40.751374,-73.973765
1,40.751517,-73.974000
1,40.751458,-73.974183
1,40.751665,-73.973893
1,40.751857,-73.973775
1,40.751918,-73.973652
1,40.751813,-73.973392
1,40.751789,-73.973273
1,40.751632,-73.973208
1,40.752160,-73.973638
1,40.752307,-73.973848
1,40.752243,-73.973482
1,40.752208,-73.973333
1,40.752205,-73.973062
1,40.752473,-73.973114
1,40.752552,-73.973078
1,40.752773,-73.973067
1,40.752771,-73.973287
1,40.752793,-73.973538
1,40.752717,-73.973612
1,40.752868,-73.973582
1,40.752901,-73.973599
1,40.752998,-73.973563
1,40.753220,-73.973755
1,40.753435,-73.973733
1,40.753492,-73.973528
1,40.753252,-73.973472
1,40.753357,-73.973254
1,40.753178,-73.973038
1,40.753078,-73.973043
1,40.753263,-73.972895
1,40.753059,-73.972726
1,40.752795,-73.972668
1,40.752719,-73.972691
1,40.753099,-73.972639
1,40.753285,-73.972466
1,40.753283,-73.972348
1,40.753145,-73.972190
1,40.752916,-73.972342
1,40.752670,-73.972318
1,40.752480,-73.972228
1,40.753399,-73.972178
1,40.753598,-73.972387
1,40.753872,-73.972487
1,40.753908,-73.972674
1,40.753928,-73.972597
1,40.754005,-73.972512
1,40.754147,-73.972555
1,40.754338,-73.972622
1,40.753935,-73.972418
1,40.753858,-73.972139
1,40.753733,-73.972027
1,40.753908,-73.971837
1,40.754098,-73.971863
1,40.753820,-73.971565
1,40.753613,-73.971723
1,40.753485,-73.971828
1,40.753357,-73.971785
1,40.753452,-73.971557
1,40.753906,-73.971547
1,40.754165,-73.971438
1,40.754250,-73.971453
1,40.754360,-73.971701
1,40.754426,-73.971704
1,40.754628,-73.971815
1,40.754482,-73.972060
1,40.754428,-73.972080
1,40.754558,-73.972040
1,40.754637,-73.971967
1,40.754737,-73.971593
1,40.754634,-73.971416
1,40.754477,-73.971200
1,40.754762,-73.971263
1,40.755005,-73.971347
1,40.755065,-73.971430
1,40.755316,-73.971582
1,40.755127,-73.971808
1,40.755097,-73.971833
1,40.755107,-73.971535
1,40.755257,-73.971392
1,40.754917,-73.971211
1,40.755042,-73.970977
1,40.755239,-73.971010
1,40.755395,-73.971048
1,40.755492,-73.971174
1,40.755655,-73.971412
1,40.755875,-73.971532
1,40.756008,-73.971507
1,40.755968,-73.971218
1,40.756080,-73.971119
1,40.755940,-73.970904
1,40.755715,-73.970877
1,40.755829,-73.970722
1,40.755658,-73.970477
1,40.755498,-73.970486
1,40.755313,-73.970714
1,40.755080,-73.970613
1,40.755323,-73.970573
1,40.755422,-73.970680
1,40.755707,-73.970257
1,40.755928,-73.970307
1,40.756102,-73.970516
